	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


   3.0000000000000000e+00	   7.4536200000000008e-01	   1.4448099999999998e-02	
   3.1000000000000014e+00	   7.5615950420000022e-01	   1.4479337299999999e-02	
   3.2000000000000028e+00	   7.6690811520000035e-01	   1.4511430400000001e-02	
   3.3000000000000007e+00	   7.7760678420000007e-01	   1.4544381100000000e-02	
   3.4000000000000021e+00	   7.8825446720000025e-01	   1.4578191200000000e-02	
   3.5000000000000000e+00	   7.9885012499999997e-01	   1.4612862499999999e-02	
   3.6000000000000014e+00	   8.0939272320000022e-01	   1.4648396800000000e-02	
   3.7000000000000028e+00	   8.1988123220000031e-01	   1.4684795900000000e-02	
   3.8000000000000007e+00	   8.3031462720000004e-01	   1.4722061599999999e-02	
   3.9000000000000021e+00	   8.4069188820000018e-01	   1.4760195699999999e-02	
   4.0000000000000000e+00	   8.5101199999999999e-01	   1.4799199999999998e-02	
   4.1000000000000014e+00	   8.6127395220000014e-01	   1.4839076300000000e-02	
   4.2000000000000028e+00	   8.7147673920000024e-01	   1.4879826400000001e-02	
   4.3000000000000007e+00	   8.8161936019999998e-01	   1.4921452100000000e-02	
   4.4000000000000021e+00	   8.9170081920000022e-01	   1.4963955200000000e-02	
   4.5000000000000000e+00	   9.0172012499999998e-01	   1.5007337499999999e-02	
   4.6000000000000014e+00	   9.1167629120000004e-01	   1.5051600800000000e-02	
   4.7000000000000028e+00	   9.2156833620000034e-01	   1.5096746900000001e-02	
   4.8000000000000007e+00	   9.3139528320000009e-01	   1.5142777599999999e-02	
   4.9000000000000021e+00	   9.4115616020000015e-01	   1.5189694699999999e-02	
   5.0000000000000000e+00	   9.5084999999999997e-01	   1.5237499999999999e-02	
   5.1000000000000014e+00	   9.6047584020000021e-01	   1.5286195299999999e-02	
   5.2000000000000028e+00	   9.7003272320000022e-01	   1.5335782400000001e-02	
   5.3000000000000007e+00	   9.7951969620000001e-01	   1.5386263099999999e-02	
   5.4000000000000021e+00	   9.8893581120000029e-01	   1.5437639200000000e-02	
   5.5000000000000000e+00	   9.9828012499999996e-01	   1.5489912500000000e-02	
   5.6000000000000014e+00	   1.0075516992000000e+00	   1.5543084799999999e-02	
